Emp_ID,Age,Age_Group,Attrition,Department,Education_Field,Employee_Count,Gender,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Salary_Slab,Separation_Reason,Years_At_Company,State
E1238,39,30-39,No,Marketing,Commerce,1,Male,Marketing Manager,1,Divorced,38261,30001-40k,,29,Haryana
E1239,39,30-39,No,Accounts,Management,1,Male,Accountant,3,Divorced,12353,10001-20k,,0,Gujarat
E1240,23,20-29,No,Manufacturing,Science,1,Female,Production Worker,4,Divorced,13107,10001-20k,,21,Gujarat
E1241,56,50-59,Yes,Sales,Science,1,Male,Sales Executive,3,Single,18351,10001-20k,Retirement,17,Telangana
E1242,37,30-39,No,Logistics,Science,1,Female,Logistics Executive,2,Married,42561,40001-50k,,4,Haryana
E1243,57,50-59,Yes,Logistics,Technical,1,Male,Supply Chain Manager,1,Single,13093,10001-20k,Layoff,30,Telangana
E1244,54,50-59,Yes,HR,Commerce,1,Male,HR Manager,2,Single,42268,40001-50k,Layoff,5,Haryana
E1245,25,20-29,Yes,Accounts,Science,1,Female,Finance Analyst,3,Divorced,38608,30001-40k,Better Opportunity,26,Gujarat
E1246,54,50-59,Yes,Logistics,Technical,1,Male,Logistics Executive,4,Divorced,20138,20001-30k,Retirement,24,West Bengal
E1247,35,30-39,Yes,Manufacturing,Management,1,Female,Plant Manager,4,Single,44693,40001-50k,Retirement,28,Uttar Pradesh
E1248,42,40-49,No,Sales,Science,1,Male,Sales Executive,2,Single,10302,10001-20k,,27,West Bengal
E1249,41,40-49,No,Sales,Science,1,Male,Sales Manager,2,Married,28248,20001-30k,,15,Karnataka
E1250,29,20-29,No,Logistics,Technical,1,Male,Supply Chain Manager,1,Married,25632,20001-30k,,11,Uttar Pradesh
E1251,28,20-29,No,Marketing,Commerce,1,Male,Marketing Analyst,3,Divorced,16844,10001-20k,,19,Uttar Pradesh
E1252,24,20-29,No,Accounts,Management,1,Male,Finance Analyst,2,Married,19100,10001-20k,,17,Karnataka
E1253,38,30-39,Yes,Sales,Science,1,Female,Sales Manager,1,Married,15514,10001-20k,Retirement,33,Tamil Nadu
E1254,54,50-59,No,Logistics,Commerce,1,Female,Supply Chain Manager,2,Divorced,11130,10001-20k,,22,Uttar Pradesh
E1255,33,30-39,No,Sales,Management,1,Male,Sales Executive,4,Married,14442,10001-20k,,26,Delhi
E1256,43,40-49,Yes,Logistics,Arts,1,Male,Logistics Executive,1,Single,9698,7k-10k,Retirement,16,Gujarat
E1257,43,40-49,No,Accounts,Arts,1,Female,Finance Analyst,1,Married,16350,10001-20k,,20,Tamil Nadu
E1258,51,50-59,No,Logistics,Management,1,Female,Logistics Executive,2,Divorced,18348,10001-20k,,30,Telangana
E1259,59,50-59,No,HR,Technical,1,Male,HR Executive,3,Single,18417,10001-20k,,2,Haryana
E1260,59,50-59,Yes,Logistics,Management,1,Male,Logistics Executive,4,Married,26369,20001-30k,Better Opportunity,16,Tamil Nadu
E1261,29,20-29,No,Logistics,Management,1,Female,Supply Chain Manager,3,Single,25460,20001-30k,,25,Gujarat
E1262,48,40-49,No,Manufacturing,Technical,1,Male,Production Worker,1,Single,11703,10001-20k,,22,Maharashtra
E1263,48,40-49,Yes,Accounts,Technical,1,Female,Finance Analyst,3,Married,8461,7k-10k,Layoff,5,Madhya Pradesh
E1264,55,50-59,No,Manufacturing,Commerce,1,Male,Production Worker,1,Married,49362,40001-50k,,27,Uttar Pradesh
E1265,42,40-49,No,Logistics,Commerce,1,Female,Logistics Executive,3,Divorced,35610,30001-40k,,7,Uttar Pradesh
E1266,51,50-59,No,Accounts,Technical,1,Female,Finance Analyst,2,Divorced,27995,20001-30k,,7,Telangana
E1267,54,50-59,No,HR,Arts,1,Male,HR Manager,3,Single,17642,10001-20k,,18,Karnataka
E1268,49,40-49,No,Accounts,Arts,1,Female,Accountant,1,Divorced,14717,10001-20k,,28,Karnataka
E1269,54,50-59,No,Sales,Management,1,Male,Sales Manager,4,Single,18880,10001-20k,,22,Haryana
E1270,26,20-29,No,Manufacturing,Science,1,Male,Plant Manager,4,Single,12021,10001-20k,,31,Karnataka
E1271,40,40-49,Yes,Accounts,Management,1,Male,Accountant,4,Divorced,16671,10001-20k,Layoff,9,Gujarat
E1272,25,20-29,No,HR,Management,1,Male,HR Manager,1,Divorced,18717,10001-20k,,26,Gujarat
E1273,56,50-59,No,Research,Science,1,Female,Research Associate,3,Divorced,19755,10001-20k,,0,Haryana
E1274,38,30-39,No,Logistics,Technical,1,Male,Logistics Executive,4,Married,36550,30001-40k,,28,West Bengal
E1275,49,40-49,Yes,Accounts,Arts,1,Male,Finance Analyst,4,Single,13831,10001-20k,Resignation,2,Gujarat
E1276,51,50-59,No,Logistics,Management,1,Male,Logistics Executive,4,Single,10576,10001-20k,,30,Karnataka
E1277,50,50-59,No,Marketing,Science,1,Male,Marketing Analyst,2,Single,47868,40001-50k,,10,Maharashtra
E1278,27,20-29,No,Sales,Commerce,1,Female,Sales Executive,1,Divorced,19772,10001-20k,,21,Gujarat
E1279,56,50-59,No,Manufacturing,Management,1,Male,Plant Manager,1,Divorced,12728,10001-20k,,17,Haryana
E1280,58,50-59,Yes,Sales,Arts,1,Female,Sales Manager,1,Divorced,39800,30001-40k,Layoff,34,Gujarat
E1281,45,40-49,No,Marketing,Technical,1,Female,Marketing Analyst,1,Divorced,17886,10001-20k,,5,Karnataka
E1282,50,50-59,No,Marketing,Management,1,Female,Marketing Manager,1,Divorced,14074,10001-20k,,2,Madhya Pradesh
E1283,52,50-59,Yes,Manufacturing,Management,1,Male,Production Worker,2,Married,10871,10001-20k,Retirement,4,Telangana
E1284,56,50-59,No,Accounts,Science,1,Male,Finance Analyst,3,Divorced,10448,10001-20k,,8,Karnataka
E1285,54,50-59,No,Marketing,Commerce,1,Male,Marketing Manager,2,Single,15680,10001-20k,,27,Madhya Pradesh
E1286,42,40-49,No,Research,Commerce,1,Male,Research Scientist,4,Divorced,39532,30001-40k,,18,Madhya Pradesh
E1287,53,50-59,No,Logistics,Technical,1,Female,Logistics Executive,2,Single,35688,30001-40k,,27,Gujarat
E1288,44,40-49,No,Logistics,Arts,1,Female,Logistics Executive,1,Divorced,18063,10001-20k,,26,Karnataka
E1289,54,50-59,No,HR,Technical,1,Male,HR Manager,2,Divorced,30089,30001-40k,,12,Telangana
E1290,24,20-29,No,Marketing,Management,1,Male,Marketing Manager,1,Single,15102,10001-20k,,20,Karnataka
E1291,39,30-39,No,Marketing,Management,1,Male,Marketing Analyst,2,Single,8250,7k-10k,,26,Madhya Pradesh
E1292,46,40-49,Yes,Research,Commerce,1,Male,Research Associate,1,Single,14928,10001-20k,Termination,5,Delhi
E1293,52,50-59,No,Sales,Arts,1,Male,Sales Manager,4,Single,40585,40001-50k,,10,West Bengal
E1294,24,20-29,No,Sales,Science,1,Male,Sales Executive,1,Married,9068,7k-10k,,16,Karnataka
E1295,45,40-49,No,Logistics,Arts,1,Male,Supply Chain Manager,2,Single,12393,10001-20k,,6,Karnataka
E1296,53,50-59,No,Logistics,Management,1,Female,Logistics Executive,4,Divorced,9438,7k-10k,,29,Haryana
E1297,43,40-49,No,Accounts,Science,1,Female,Finance Analyst,2,Divorced,30212,30001-40k,,20,Haryana
E1298,44,40-49,No,Manufacturing,Arts,1,Female,Plant Manager,4,Married,15280,10001-20k,,0,Gujarat
E1299,23,20-29,Yes,Research,Arts,1,Female,Research Associate,3,Single,13075,10001-20k,Retirement,24,Haryana
E1300,48,40-49,No,Manufacturing,Science,1,Male,Production Worker,3,Divorced,23983,20001-30k,,31,Haryana
E1301,23,20-29,No,Manufacturing,Management,1,Male,Production Worker,3,Married,21026,20001-30k,,7,Tamil Nadu
E1302,47,40-49,No,HR,Arts,1,Male,HR Executive,2,Divorced,17501,10001-20k,,4,Gujarat
E1303,38,30-39,No,Manufacturing,Science,1,Male,Production Worker,2,Married,17294,10001-20k,,29,Gujarat
E1304,54,50-59,No,HR,Management,1,Male,HR Manager,4,Married,18749,10001-20k,,7,West Bengal
E1305,30,30-39,No,Manufacturing,Science,1,Female,Production Worker,4,Single,14788,10001-20k,,18,Karnataka
E1306,50,50-59,No,Research,Science,1,Male,Research Scientist,4,Married,13749,10001-20k,,29,Karnataka
E1307,47,40-49,No,HR,Arts,1,Female,HR Executive,4,Divorced,15010,10001-20k,,14,Maharashtra
E1308,56,50-59,No,Sales,Management,1,Male,Sales Executive,1,Divorced,41603,40001-50k,,26,Haryana
E1309,46,40-49,Yes,HR,Arts,1,Female,HR Manager,3,Single,18069,10001-20k,Retirement,12,Uttar Pradesh
E1310,45,40-49,No,HR,Technical,1,Male,HR Manager,1,Single,19534,10001-20k,,13,Maharashtra
E1311,34,30-39,No,Research,Technical,1,Female,Research Associate,1,Married,20105,20001-30k,,29,Telangana
E1312,28,20-29,No,Research,Management,1,Male,Research Scientist,1,Single,12241,10001-20k,,12,Gujarat
E1313,57,50-59,Yes,HR,Science,1,Male,HR Executive,1,Divorced,17145,10001-20k,Layoff,15,Maharashtra
E1314,41,40-49,Yes,Marketing,Arts,1,Male,Marketing Analyst,3,Divorced,16241,10001-20k,Resignation,6,Maharashtra
E1315,22,20-29,No,Research,Arts,1,Male,Research Associate,1,Single,11561,10001-20k,,26,Uttar Pradesh
E1316,29,20-29,Yes,Accounts,Management,1,Female,Finance Analyst,4,Single,33515,30001-40k,Better Opportunity,34,Tamil Nadu
E1317,37,30-39,No,Accounts,Management,1,Male,Finance Analyst,2,Single,10536,10001-20k,,14,Gujarat
E1318,35,30-39,No,Sales,Technical,1,Female,Sales Executive,4,Married,15176,10001-20k,,27,Madhya Pradesh
E1319,33,30-39,No,Manufacturing,Commerce,1,Male,Production Worker,2,Married,15468,10001-20k,,34,Telangana
E1320,44,40-49,Yes,HR,Management,1,Female,HR Executive,4,Divorced,8945,7k-10k,Termination,6,West Bengal
E1321,36,30-39,No,Marketing,Commerce,1,Male,Marketing Analyst,4,Married,23960,20001-30k,,19,Gujarat
E1322,49,40-49,Yes,Sales,Management,1,Male,Sales Manager,2,Married,8015,7k-10k,Termination,31,West Bengal
E1323,55,50-59,Yes,HR,Science,1,Female,HR Executive,3,Married,7489,7k-10k,Resignation,31,Karnataka
E1324,23,20-29,No,Research,Science,1,Male,Research Associate,1,Married,37941,30001-40k,,25,Tamil Nadu
E1325,53,50-59,No,Accounts,Technical,1,Male,Finance Analyst,4,Divorced,47955,40001-50k,,19,Uttar Pradesh
E1326,44,40-49,No,Logistics,Technical,1,Female,Supply Chain Manager,3,Single,8486,7k-10k,,17,Karnataka
E1327,43,40-49,No,Marketing,Commerce,1,Male,Marketing Analyst,1,Divorced,14229,10001-20k,,14,Uttar Pradesh
E1328,46,40-49,No,Logistics,Management,1,Female,Supply Chain Manager,3,Married,17011,10001-20k,,21,Uttar Pradesh
E1329,43,40-49,No,Accounts,Arts,1,Male,Accountant,3,Single,18859,10001-20k,,21,Uttar Pradesh
E1330,43,40-49,No,Manufacturing,Technical,1,Female,Production Worker,1,Single,25429,20001-30k,,20,Telangana
E1331,27,20-29,No,Manufacturing,Arts,1,Female,Plant Manager,4,Single,16381,10001-20k,,1,Delhi
E1332,36,30-39,Yes,Logistics,Arts,1,Female,Logistics Executive,3,Divorced,21847,20001-30k,Retirement,17,Uttar Pradesh
E1333,58,50-59,No,Research,Management,1,Female,Research Scientist,4,Single,19578,10001-20k,,22,Haryana
E1334,54,50-59,Yes,HR,Commerce,1,Male,HR Executive,4,Divorced,41256,40001-50k,Better Opportunity,12,Uttar Pradesh
E1335,29,20-29,No,Research,Management,1,Male,Research Associate,4,Divorced,35774,30001-40k,,8,Telangana
E1336,26,20-29,No,Logistics,Technical,1,Female,Supply Chain Manager,1,Married,16127,10001-20k,,6,Maharashtra
E1337,25,20-29,No,Research,Arts,1,Male,Research Scientist,2,Married,35205,30001-40k,,0,Maharashtra
E1338,27,20-29,No,Accounts,Management,1,Male,Finance Analyst,4,Single,8140,7k-10k,,1,Madhya Pradesh
E1339,53,50-59,No,Marketing,Management,1,Male,Marketing Analyst,2,Single,18223,10001-20k,,3,Gujarat
E1340,51,50-59,Yes,Research,Management,1,Female,Research Associate,2,Married,45664,40001-50k,Better Opportunity,13,Haryana
E1341,56,50-59,No,Accounts,Technical,1,Male,Accountant,3,Divorced,18981,10001-20k,,31,Uttar Pradesh
E1342,37,30-39,No,Marketing,Commerce,1,Male,Marketing Analyst,4,Divorced,39333,30001-40k,,1,Karnataka
E1343,34,30-39,No,Manufacturing,Management,1,Female,Plant Manager,4,Married,43079,40001-50k,,13,West Bengal
E1344,51,50-59,Yes,HR,Technical,1,Male,HR Manager,4,Divorced,10493,10001-20k,Better Opportunity,19,Haryana
E1345,40,40-49,No,Logistics,Arts,1,Female,Supply Chain Manager,2,Married,31259,30001-40k,,24,Gujarat
E1346,38,30-39,No,Manufacturing,Science,1,Female,Production Worker,1,Married,33571,30001-40k,,7,Gujarat
E1347,40,40-49,No,HR,Technical,1,Female,HR Manager,2,Single,19018,10001-20k,,27,Maharashtra
E1348,49,40-49,No,Manufacturing,Science,1,Male,Plant Manager,4,Single,15009,10001-20k,,20,West Bengal
E1349,47,40-49,No,Sales,Management,1,Male,Sales Manager,4,Married,8014,7k-10k,,22,Madhya Pradesh
E1350,58,50-59,No,Manufacturing,Management,1,Female,Plant Manager,4,Single,45230,40001-50k,,31,Tamil Nadu
E1351,47,40-49,No,Accounts,Technical,1,Female,Accountant,2,Married,10095,10001-20k,,7,Delhi
E1352,44,40-49,Yes,Marketing,Science,1,Female,Marketing Analyst,4,Divorced,43498,40001-50k,Layoff,30,Maharashtra
E1353,30,30-39,No,Manufacturing,Management,1,Female,Plant Manager,3,Divorced,35820,30001-40k,,15,Uttar Pradesh
E1354,33,30-39,Yes,Research,Arts,1,Female,Research Associate,4,Divorced,47315,40001-50k,Retirement,26,Telangana
E1355,22,20-29,No,HR,Commerce,1,Female,HR Manager,1,Divorced,39795,30001-40k,,17,Karnataka
E1356,22,20-29,No,Manufacturing,Commerce,1,Male,Production Worker,3,Married,18877,10001-20k,,34,Delhi
E1357,55,50-59,No,Marketing,Management,1,Female,Marketing Analyst,4,Divorced,46191,40001-50k,,14,Tamil Nadu
E1358,53,50-59,No,Accounts,Science,1,Female,Finance Analyst,3,Divorced,10587,10001-20k,,26,Uttar Pradesh
E1359,46,40-49,Yes,Sales,Management,1,Female,Sales Manager,4,Divorced,19453,10001-20k,Termination,16,Gujarat
E1360,22,20-29,Yes,HR,Science,1,Male,HR Manager,1,Divorced,8522,7k-10k,Termination,1,Haryana
E1361,37,30-39,No,Logistics,Arts,1,Male,Supply Chain Manager,4,Married,11049,10001-20k,,30,Gujarat
E1362,26,20-29,No,Marketing,Science,1,Male,Marketing Analyst,3,Divorced,8371,7k-10k,,33,Uttar Pradesh
E1363,43,40-49,Yes,Logistics,Management,1,Male,Supply Chain Manager,1,Single,14463,10001-20k,Retirement,33,Madhya Pradesh
E1364,50,50-59,No,Marketing,Arts,1,Female,Marketing Analyst,2,Single,12964,10001-20k,,2,Telangana
E1365,24,20-29,No,Marketing,Technical,1,Male,Marketing Manager,1,Single,49817,40001-50k,,16,Gujarat
E1366,33,30-39,No,Accounts,Commerce,1,Female,Accountant,1,Single,19059,10001-20k,,13,Uttar Pradesh
E1367,47,40-49,No,Accounts,Management,1,Female,Finance Analyst,1,Single,13749,10001-20k,,13,Tamil Nadu
E1368,37,30-39,No,Accounts,Management,1,Female,Accountant,3,Single,13465,10001-20k,,34,Karnataka
E1369,58,50-59,No,Manufacturing,Management,1,Female,Production Worker,1,Married,16808,10001-20k,,0,Madhya Pradesh
E1370,43,40-49,No,Research,Arts,1,Female,Research Scientist,4,Single,14181,10001-20k,,28,Madhya Pradesh
E1371,50,50-59,No,Marketing,Technical,1,Female,Marketing Manager,1,Divorced,18218,10001-20k,,3,Telangana
E1372,35,30-39,No,HR,Science,1,Male,HR Executive,1,Single,13603,10001-20k,,32,Tamil Nadu
E1373,49,40-49,No,Logistics,Technical,1,Male,Supply Chain Manager,4,Married,14062,10001-20k,,16,Karnataka
E1374,26,20-29,No,Accounts,Arts,1,Male,Finance Analyst,4,Single,19745,10001-20k,,27,Delhi
E1375,51,50-59,No,Manufacturing,Management,1,Male,Production Worker,2,Divorced,17029,10001-20k,,25,Maharashtra
E1376,26,20-29,Yes,Accounts,Commerce,1,Male,Finance Analyst,1,Divorced,10801,10001-20k,Termination,7,Uttar Pradesh
E1377,33,30-39,No,Logistics,Management,1,Female,Supply Chain Manager,3,Married,48048,40001-50k,,33,Haryana
E1378,37,30-39,No,Logistics,Science,1,Male,Supply Chain Manager,1,Married,47144,40001-50k,,17,Gujarat
E1379,47,40-49,Yes,Marketing,Commerce,1,Male,Marketing Manager,1,Married,17148,10001-20k,Layoff,30,Uttar Pradesh
E1380,47,40-49,No,Accounts,Management,1,Male,Finance Analyst,4,Married,10555,10001-20k,,26,Uttar Pradesh
E1381,42,40-49,No,Logistics,Commerce,1,Female,Supply Chain Manager,2,Single,26861,20001-30k,,15,Delhi
E1382,57,50-59,No,Research,Technical,1,Female,Research Associate,1,Single,14728,10001-20k,,9,Maharashtra
E1383,54,50-59,No,Research,Arts,1,Female,Research Associate,3,Divorced,29480,20001-30k,,11,Tamil Nadu
E1384,51,50-59,No,Accounts,Management,1,Male,Finance Analyst,1,Married,25637,20001-30k,,21,Maharashtra
E1385,58,50-59,Yes,Manufacturing,Science,1,Male,Plant Manager,3,Married,19168,10001-20k,Better Opportunity,15,Karnataka
E1386,44,40-49,No,Logistics,Technical,1,Male,Logistics Executive,4,Single,10969,10001-20k,,11,Delhi
E1387,31,30-39,No,Marketing,Management,1,Male,Marketing Manager,2,Married,13258,10001-20k,,10,Gujarat
E1388,26,20-29,No,Marketing,Technical,1,Male,Marketing Manager,1,Divorced,7531,7k-10k,,19,Maharashtra
E1389,57,50-59,No,Manufacturing,Science,1,Female,Production Worker,2,Divorced,9872,7k-10k,,0,Tamil Nadu
E1390,55,50-59,No,Marketing,Management,1,Male,Marketing Manager,1,Married,32437,30001-40k,,26,Tamil Nadu
E1391,52,50-59,No,Sales,Science,1,Female,Sales Manager,3,Divorced,15149,10001-20k,,2,Haryana
E1392,31,30-39,No,Accounts,Commerce,1,Male,Accountant,2,Divorced,21671,20001-30k,,11,Maharashtra
E1393,40,40-49,No,Marketing,Science,1,Female,Marketing Manager,1,Single,30119,30001-40k,,29,Madhya Pradesh
E1394,53,50-59,No,Research,Commerce,1,Female,Research Scientist,4,Divorced,10012,10001-20k,,8,Uttar Pradesh
E1395,22,20-29,Yes,Logistics,Management,1,Female,Supply Chain Manager,3,Married,23279,20001-30k,Termination,0,Karnataka
E1396,26,20-29,Yes,HR,Commerce,1,Female,HR Manager,2,Married,7599,7k-10k,Layoff,3,Delhi
E1397,25,20-29,No,Manufacturing,Management,1,Male,Plant Manager,1,Divorced,11803,10001-20k,,14,Tamil Nadu
E1398,37,30-39,Yes,HR,Management,1,Male,HR Executive,2,Married,10292,10001-20k,Better Opportunity,26,Tamil Nadu
E1399,45,40-49,No,Marketing,Arts,1,Male,Marketing Manager,1,Single,11398,10001-20k,,7,Maharashtra
E1400,37,30-39,No,HR,Management,1,Female,HR Executive,3,Divorced,25201,20001-30k,,22,Gujarat
E1401,23,20-29,No,HR,Commerce,1,Male,HR Executive,4,Divorced,35634,30001-40k,,14,Maharashtra
E1402,49,40-49,No,Sales,Arts,1,Male,Sales Manager,3,Divorced,21760,20001-30k,,26,Uttar Pradesh
E1403,53,50-59,No,Research,Arts,1,Male,Research Scientist,2,Married,17826,10001-20k,,30,Maharashtra
E1404,48,40-49,No,Manufacturing,Management,1,Male,Production Worker,2,Married,15928,10001-20k,,7,Gujarat
E1405,41,40-49,Yes,Research,Science,1,Female,Research Associate,1,Divorced,15739,10001-20k,Retirement,29,Delhi
E1406,45,40-49,No,Sales,Science,1,Female,Sales Manager,3,Married,14819,10001-20k,,17,Haryana
E1407,33,30-39,No,Sales,Arts,1,Male,Sales Executive,1,Married,13798,10001-20k,,3,Madhya Pradesh
E1408,56,50-59,No,HR,Management,1,Male,HR Executive,3,Divorced,7484,7k-10k,,21,Maharashtra
E1409,54,50-59,No,Accounts,Science,1,Male,Accountant,2,Divorced,7476,7k-10k,,2,Gujarat
E1410,54,50-59,No,Logistics,Management,1,Female,Logistics Executive,1,Married,10646,10001-20k,,14,Madhya Pradesh
E1411,58,50-59,No,Logistics,Management,1,Female,Logistics Executive,1,Divorced,9666,7k-10k,,34,Telangana
E1412,33,30-39,No,HR,Arts,1,Female,HR Executive,3,Divorced,18754,10001-20k,,32,West Bengal
E1413,24,20-29,Yes,Logistics,Arts,1,Male,Supply Chain Manager,4,Divorced,47888,40001-50k,Retirement,13,Delhi
E1414,22,20-29,No,Sales,Technical,1,Female,Sales Executive,3,Divorced,14585,10001-20k,,0,Tamil Nadu
E1415,54,50-59,Yes,Research,Science,1,Female,Research Scientist,4,Married,11727,10001-20k,Layoff,25,Uttar Pradesh
E1416,31,30-39,Yes,Logistics,Science,1,Female,Supply Chain Manager,3,Divorced,8982,7k-10k,Layoff,7,Haryana
E1417,50,50-59,Yes,Manufacturing,Science,1,Female,Production Worker,2,Single,40864,40001-50k,Layoff,15,Karnataka
E1418,34,30-39,No,HR,Commerce,1,Female,HR Manager,1,Divorced,7724,7k-10k,,9,West Bengal
E1419,33,30-39,No,Accounts,Management,1,Male,Finance Analyst,3,Single,17474,10001-20k,,25,Madhya Pradesh
E1420,52,50-59,No,HR,Arts,1,Male,HR Manager,2,Divorced,46265,40001-50k,,27,Madhya Pradesh
E1421,23,20-29,No,Marketing,Science,1,Male,Marketing Analyst,3,Single,15472,10001-20k,,11,Uttar Pradesh
E1422,56,50-59,No,HR,Technical,1,Male,HR Executive,1,Single,15023,10001-20k,,19,Delhi
E1423,44,40-49,Yes,Sales,Science,1,Female,Sales Executive,3,Divorced,22378,20001-30k,Termination,13,Uttar Pradesh
E1424,38,30-39,No,Research,Management,1,Male,Research Associate,4,Divorced,13059,10001-20k,,34,Gujarat
E1425,47,40-49,No,Research,Management,1,Male,Research Scientist,1,Divorced,34924,30001-40k,,28,Telangana
E1426,29,20-29,No,Manufacturing,Arts,1,Male,Production Worker,4,Single,13420,10001-20k,,11,Tamil Nadu
E1427,50,50-59,No,Logistics,Commerce,1,Female,Logistics Executive,2,Married,14312,10001-20k,,17,West Bengal
E1428,47,40-49,Yes,Sales,Arts,1,Male,Sales Manager,2,Married,37353,30001-40k,Retirement,1,Uttar Pradesh
E1429,31,30-39,No,Marketing,Science,1,Female,Marketing Analyst,3,Divorced,12149,10001-20k,,1,Telangana
E1430,47,40-49,No,Sales,Technical,1,Female,Sales Executive,4,Married,23192,20001-30k,,16,Maharashtra
E1431,55,50-59,No,HR,Arts,1,Female,HR Executive,4,Married,24450,20001-30k,,9,Karnataka
E1432,28,20-29,Yes,Sales,Commerce,1,Male,Sales Manager,1,Divorced,12432,10001-20k,Termination,17,Haryana
E1433,25,20-29,No,Sales,Arts,1,Female,Sales Executive,4,Single,17817,10001-20k,,21,Uttar Pradesh
E1434,32,30-39,No,Manufacturing,Management,1,Male,Plant Manager,4,Divorced,18088,10001-20k,,18,Uttar Pradesh
E1435,50,50-59,Yes,Marketing,Science,1,Male,Marketing Manager,1,Married,16879,10001-20k,Termination,0,Tamil Nadu
E1436,57,50-59,No,HR,Science,1,Male,HR Manager,1,Single,17295,10001-20k,,23,Karnataka
E1437,46,40-49,No,Accounts,Science,1,Female,Finance Analyst,4,Married,13774,10001-20k,,24,Haryana
E1438,42,40-49,No,Manufacturing,Science,1,Female,Plant Manager,3,Single,19190,10001-20k,,30,Gujarat
